person_id,age,region,monthly_income,num_credit_lines,total_debt,debt_to_income_ratio,credit_utilization,late_payments_12m,account_open_date,default_probability,risk_segment,default_flag,ingestion_date
27504,43,Santa Fe,644.08,4,58.98,0.0914,0.2357,0,2023-03-08,0.0708,Bajo,0,2026-08-25
27505,43,GBA Oeste,3510.08,1,514.46,0.1465,0.5419,1,2014-04-09,0.1148,Bajo,0,2026-08-25
27506,36,CABA,738.15,1,144.59,0.1956,0.2625,0,2023-11-20,0.0817,Bajo,0,2026-08-25
27507,41,CABA,1621.56,4,551.81,0.3401,0.2011,0,2022-08-14,0.0753,Bajo,1,2026-08-25
27508,43,Santa Fe,580.39,2,71.99,0.1238,0.472,1,2009-06-10,0.1475,Bajo,0,2026-08-25
27509,18,GBA Oeste,464.82,5,99.66,0.214,0.4288,0,2015-03-12,0.115,Bajo,0,2026-08-25
27510,42,Tucuman,992.92,1,246.7,0.2482,0.653,1,2013-10-13,0.2055,Medio,0,2026-08-25
27511,41,Mendoza,1027.0,0,60.22,0.0586,0.2949,2,2009-02-11,0.1347,Bajo,0,2026-08-25
27512,61,GBA Oeste,841.9,1,867.34,1.029,0.2488,1,2019-01-11,0.2284,Medio,0,2026-08-25
27513,38,Tucuman,982.72,1,60.76,0.0618,0.3743,3,2010-05-17,0.2053,Medio,0,2026-08-25
27514,30,CABA,662.2,3,398.91,0.6015,0.2449,1,2018-07-14,0.1629,Medio,0,2026-08-25
27515,43,GBA Sur,1760.28,2,167.26,0.095,0.5785,2,2013-03-31,0.1945,Medio,0,2026-08-25
27516,40,CABA,2561.58,1,1843.39,0.7193,0.2648,2,2021-05-11,0.1952,Medio,0,2026-08-25
27517,38,GBA Norte,1606.31,0,500.33,0.3113,0.2958,1,2009-08-23,0.1177,Bajo,0,2026-08-25
27518,24,GBA Oeste,481.04,1,125.81,0.261,0.6066,0,2012-12-20,0.1575,Medio,0,2026-08-25
27519,38,Santa Fe,1210.82,2,258.91,0.2137,0.4819,1,2009-10-30,0.1509,Medio,0,2026-08-25
27520,33,GBA Oeste,736.31,2,508.99,0.6903,0.4904,1,2016-12-26,0.2476,Medio,0,2026-08-25
27521,37,GBA Norte,752.12,3,202.33,0.2687,0.3791,1,2019-07-22,0.1441,Bajo,0,2026-08-25
27522,48,Tucuman,1409.36,1,1234.57,0.8754,0.6133,1,2023-11-06,0.3095,Medio,0,2026-08-25
27523,31,GBA Oeste,1006.11,1,738.66,0.7334,0.6628,2,2017-12-15,0.3912,Alto,1,2026-08-25
27524,37,GBA Sur,1033.13,7,611.23,0.5911,0.3684,0,2022-03-09,0.1372,Bajo,0,2026-08-25
27525,46,Cordoba,1037.04,0,430.0,0.4142,0.2824,2,2022-09-11,0.1828,Medio,0,2026-08-25
27526,36,CABA,648.24,3,326.33,0.5026,0.1623,0,2013-03-01,0.0955,Bajo,0,2026-08-25
27527,71,GBA Oeste,755.21,2,207.46,0.2743,0.2149,0,2014-06-30,0.079,Bajo,0,2026-08-25
27528,42,GBA Norte,879.87,4,91.51,0.1039,0.4891,1,2023-04-26,0.1432,Bajo,1,2026-08-25
27529,25,Santa Fe,846.91,3,209.1,0.2466,0.4748,0,2011-03-17,0.1207,Bajo,0,2026-08-25
27530,29,Cordoba,1153.73,4,232.61,0.2014,0.1993,0,2023-03-07,0.0703,Bajo,0,2026-08-25
27531,28,Mendoza,1445.44,4,748.4,0.5174,0.1994,3,2020-03-15,0.2268,Medio,0,2026-08-25
27532,30,CABA,873.53,2,152.8,0.1747,0.4,1,2019-04-21,0.1348,Bajo,0,2026-08-25
27533,46,CABA,1096.75,2,951.57,0.8668,0.2254,3,2023-10-13,0.3184,Medio,1,2026-08-25
27534,26,GBA Norte,1459.63,2,153.37,0.105,0.4024,3,2021-05-02,0.2116,Medio,0,2026-08-25
27535,36,Mendoza,867.2,0,446.67,0.5145,0.3053,1,2023-11-26,0.1597,Medio,0,2026-08-25
27536,53,Tucuman,1258.67,1,676.74,0.5372,0.38,2,2010-04-14,0.2267,Medio,0,2026-08-25
27537,33,Santa Fe,1064.69,5,199.99,0.1877,0.8277,1,2012-09-26,0.2485,Medio,0,2026-08-25
27538,48,GBA Sur,888.31,2,147.56,0.1659,0.5859,1,2013-11-20,0.1745,Medio,1,2026-08-25
27539,19,GBA Oeste,481.6,2,521.56,1.0807,0.5346,2,2017-04-05,0.4501,Alto,0,2026-08-25
27540,35,GBA Norte,629.67,6,98.64,0.1564,0.5436,1,2021-11-18,0.1695,Medio,0,2026-08-25
27541,29,Cordoba,1559.84,1,1395.21,0.8939,0.1,3,2014-04-09,0.267,Medio,0,2026-08-25
27542,43,Tucuman,501.78,4,224.29,0.4461,0.4702,1,2009-08-08,0.1992,Medio,0,2026-08-25
27543,27,CABA,2226.1,2,974.48,0.4376,0.4252,1,2009-05-20,0.1513,Medio,0,2026-08-25
27544,64,GBA Norte,826.57,5,428.92,0.5183,0.5281,0,2009-08-13,0.1642,Medio,0,2026-08-25
27545,20,GBA Sur,380.16,4,509.88,1.3377,0.7291,2,2014-09-05,0.6099,Muy Alto,0,2026-08-25
27546,53,Mendoza,827.51,1,283.11,0.3417,0.5815,2,2009-06-22,0.2661,Medio,0,2026-08-25
27547,50,GBA Oeste,420.04,2,104.83,0.249,0.5807,1,2011-02-28,0.1972,Medio,0,2026-08-25
27548,43,Cordoba,483.98,0,88.09,0.1816,0.2873,0,2018-06-06,0.0864,Bajo,0,2026-08-25
27549,40,Cordoba,1035.17,2,987.67,0.9532,0.4081,3,2011-07-23,0.4202,Alto,1,2026-08-25
27550,62,CABA,587.98,0,283.6,0.4815,0.2236,0,2019-03-05,0.1017,Bajo,0,2026-08-25
27551,69,Cordoba,626.55,6,360.53,0.5745,0.4225,0,2016-10-22,0.1505,Medio,0,2026-08-25
27552,37,Tucuman,1001.96,2,829.59,0.8271,0.3684,3,2016-09-11,0.3718,Alto,1,2026-08-25
27553,41,CABA,1026.77,2,731.7,0.7119,0.1196,1,2012-06-21,0.141,Bajo,0,2026-08-25
27554,33,GBA Sur,1215.83,1,729.85,0.5998,0.8079,1,2012-02-09,0.3293,Medio,0,2026-08-25
27555,25,Santa Fe,1039.2,0,156.02,0.15,0.6164,1,2021-11-25,0.18,Medio,0,2026-08-25
27556,45,GBA Norte,983.69,0,401.47,0.4077,0.3483,2,2014-03-02,0.2015,Medio,0,2026-08-25
27557,42,CABA,1294.23,2,112.1,0.0865,0.3038,1,2017-03-08,0.0994,Bajo,0,2026-08-25
27558,20,GBA Oeste,1426.33,0,73.71,0.0516,0.1573,0,2021-12-26,0.0545,Bajo,0,2026-08-25
27559,45,CABA,1037.8,2,349.3,0.3363,0.0667,1,2014-03-03,0.0894,Bajo,0,2026-08-25
27560,43,Cordoba,1260.83,1,502.25,0.398,0.3344,0,2021-12-03,0.1041,Bajo,0,2026-08-25
27561,32,Santa Fe,299.61,1,23.03,0.0766,0.859,0,2014-07-27,0.1968,Medio,0,2026-08-25
27562,32,GBA Sur,779.14,1,287.02,0.3679,0.1572,1,2013-09-21,0.1119,Bajo,0,2026-08-25
27563,45,GBA Oeste,1956.25,1,2065.35,1.0552,0.5004,0,2015-01-05,0.225,Medio,0,2026-08-25
27564,59,GBA Oeste,843.96,1,823.9,0.9751,0.151,3,2017-09-17,0.3206,Medio,0,2026-08-25
27565,44,GBA Oeste,1261.89,3,337.0,0.2668,0.6698,2,2020-08-07,0.2701,Medio,0,2026-08-25
27566,49,Santa Fe,1135.67,2,167.42,0.1473,0.5675,1,2012-02-07,0.1617,Medio,0,2026-08-25
27567,30,Cordoba,705.18,4,261.83,0.3708,0.3471,0,2010-11-20,0.1127,Bajo,0,2026-08-25
27568,35,Santa Fe,1196.71,4,524.74,0.4381,0.3026,1,2014-03-19,0.1421,Bajo,0,2026-08-25
27569,47,GBA Oeste,832.38,0,444.73,0.5336,0.5777,1,2012-10-02,0.2396,Medio,0,2026-08-25
27570,23,GBA Norte,724.21,2,208.32,0.2873,0.5315,0,2017-03-28,0.1396,Bajo,0,2026-08-25
27571,42,GBA Norte,796.35,1,385.99,0.4841,0.3689,0,2014-10-03,0.1273,Bajo,0,2026-08-25
27572,45,Santa Fe,691.03,0,183.69,0.2654,0.6766,1,2019-03-27,0.2229,Medio,0,2026-08-25
27573,39,Mendoza,629.17,5,188.8,0.2996,0.3092,0,2021-05-18,0.0991,Bajo,0,2026-08-25
27574,43,GBA Norte,805.12,3,104.19,0.1293,0.3821,3,2019-05-07,0.2238,Medio,0,2026-08-25
27575,40,CABA,1018.48,2,416.71,0.4087,0.528,1,2016-08-22,0.1974,Medio,0,2026-08-25
27576,32,GBA Sur,800.62,2,261.02,0.3256,0.372,1,2019-06-26,0.15,Medio,0,2026-08-25
27577,25,Mendoza,748.63,1,153.33,0.2045,0.7426,0,2020-03-01,0.1772,Medio,0,2026-08-25
27578,38,Santa Fe,3328.72,4,1100.05,0.3304,0.2123,1,2015-10-16,0.083,Bajo,0,2026-08-25
27579,55,CABA,1440.96,2,436.41,0.3027,0.1861,2,2011-06-10,0.1343,Bajo,0,2026-08-25
27580,52,CABA,530.36,2,57.4,0.108,0.3742,0,2013-01-12,0.0912,Bajo,0,2026-08-25
27581,35,CABA,1089.34,0,321.01,0.2944,0.522,1,2018-01-21,0.1758,Medio,1,2026-08-25
27582,35,Santa Fe,1109.73,8,1784.82,1.6069,0.7811,0,2012-06-12,0.503,Alto,1,2026-08-25
27583,34,GBA Oeste,5272.84,2,2755.31,0.5224,0.3055,1,2015-06-22,0.0903,Bajo,0,2026-08-25
27584,34,Tucuman,1131.21,3,589.58,0.5207,0.3059,3,2023-09-05,0.2709,Medio,1,2026-08-25
27585,43,GBA Sur,2683.58,2,17216.1,5.0,0.218,5,2010-08-02,0.9858,Muy Alto,1,2026-08-25
27586,52,Mendoza,872.94,5,79.16,0.0906,0.6612,0,2015-09-23,0.1355,Bajo,0,2026-08-25
27587,67,Mendoza,807.04,2,322.34,0.3989,0.4156,0,2015-10-29,0.1233,Bajo,0,2026-08-25
27588,30,Tucuman,553.47,1,328.79,0.593,0.3033,2,2016-12-10,0.236,Medio,0,2026-08-25
27589,47,GBA Oeste,1517.27,1,307.1,0.2023,0.8606,0,2017-03-01,0.188,Medio,0,2026-08-25
27590,46,CABA,682.09,2,53.53,0.0784,0.3344,2,2022-06-01,0.1518,Medio,0,2026-08-25
27591,36,Mendoza,723.88,0,579.19,0.799,0.8494,1,2020-04-03,0.4142,Alto,1,2026-08-25
27592,27,GBA Sur,1201.45,2,316.47,0.2632,0.0842,1,2016-07-05,0.085,Bajo,0,2026-08-25
27593,43,Tucuman,865.49,1,314.04,0.3624,0.1664,2,2014-07-05,0.15,Bajo,0,2026-08-25
27594,65,GBA Oeste,1160.2,4,226.84,0.1953,0.6908,1,2012-09-09,0.1993,Medio,1,2026-08-25
27595,43,GBA Sur,580.71,3,129.76,0.2231,0.6142,2,2020-10-19,0.2613,Medio,1,2026-08-25
27596,30,CABA,321.68,0,220.61,0.6837,0.2081,1,2014-06-03,0.1734,Medio,0,2026-08-25
27597,38,Santa Fe,1793.46,3,457.15,0.2548,0.2675,2,2010-12-23,0.1412,Bajo,0,2026-08-25
27598,26,Cordoba,1640.62,0,135.9,0.0828,0.2465,0,2011-04-15,0.0631,Bajo,0,2026-08-25
27599,40,Tucuman,884.61,2,588.86,0.6649,0.2376,1,2009-02-09,0.1647,Medio,0,2026-08-25
27600,48,GBA Sur,1069.88,4,1146.16,1.0703,0.4714,1,2023-11-09,0.3116,Medio,1,2026-08-25
27601,31,Mendoza,615.32,3,132.27,0.2146,0.4099,0,2018-10-09,0.1082,Bajo,0,2026-08-25
27602,18,Santa Fe,790.86,2,117.3,0.1481,0.3434,1,2009-03-09,0.1229,Bajo,0,2026-08-25
27603,43,GBA Oeste,3127.03,5,4652.07,1.4872,0.2318,3,2014-07-20,0.4088,Alto,0,2026-08-25
27604,33,Santa Fe,2268.44,3,1079.59,0.4757,0.2304,1,2016-11-26,0.1145,Bajo,0,2026-08-25
27605,30,GBA Sur,1085.45,0,1635.01,1.5049,0.3944,1,2023-05-28,0.3923,Alto,1,2026-08-25
27606,30,Mendoza,396.13,0,413.74,1.0418,0.5056,2,2016-07-29,0.4272,Alto,0,2026-08-25
27607,44,Tucuman,1274.7,2,73.71,0.0578,0.6678,1,2017-12-01,0.1709,Medio,0,2026-08-25
27608,35,CABA,857.86,3,1306.1,1.5207,0.628,2,2016-04-11,0.5938,Alto,1,2026-08-25
27609,51,GBA Sur,865.06,5,120.6,0.1392,0.2191,1,2011-02-04,0.0959,Bajo,0,2026-08-25
27610,51,CABA,1030.67,1,279.06,0.2705,0.6403,0,2016-12-23,0.1525,Medio,1,2026-08-25
27611,36,GBA Norte,2436.0,6,83.92,0.0344,0.1314,1,2017-04-24,0.0608,Bajo,0,2026-08-25
27612,33,Cordoba,1030.66,2,219.64,0.2129,0.2343,1,2016-12-08,0.1051,Bajo,0,2026-08-25
27613,41,GBA Sur,1576.41,2,3108.87,1.9709,0.2949,2,2016-01-20,0.5402,Alto,1,2026-08-25
27614,38,CABA,1196.52,1,303.88,0.2538,0.3686,0,2014-03-29,0.0967,Bajo,0,2026-08-25
27615,18,Santa Fe,1099.13,2,211.6,0.1923,0.3033,0,2017-06-16,0.0843,Bajo,0,2026-08-25
27616,62,Mendoza,1435.49,1,285.34,0.1986,0.3306,1,2009-04-10,0.1117,Bajo,0,2026-08-25
27617,48,CABA,852.63,4,519.33,0.6084,0.1596,2,2015-07-16,0.1855,Medio,0,2026-08-25
27618,34,GBA Sur,522.19,1,109.25,0.2088,0.3053,1,2020-08-27,0.1253,Bajo,0,2026-08-25
27619,18,CABA,2005.43,2,1050.36,0.5235,0.4163,2,2013-06-16,0.2221,Medio,0,2026-08-25
27620,37,GBA Sur,497.52,1,160.58,0.3221,0.3089,1,2020-03-15,0.1405,Bajo,0,2026-08-25
27621,32,Cordoba,1099.44,2,692.71,0.6295,0.7163,1,2021-09-09,0.3047,Medio,0,2026-08-25
27622,39,CABA,2321.53,1,593.61,0.2556,0.5441,0,2019-12-23,0.1104,Bajo,0,2026-08-25
27623,18,CABA,1073.35,3,235.49,0.2192,0.2413,1,2012-12-30,0.1078,Bajo,0,2026-08-25
27624,34,Mendoza,1284.13,5,397.47,0.3093,0.5351,0,2017-06-28,0.132,Bajo,0,2026-08-25
27625,35,Mendoza,1288.33,2,1929.18,1.4963,0.1164,3,2011-07-14,0.4298,Alto,0,2026-08-25
27626,37,GBA Sur,1694.13,1,463.49,0.2734,0.5344,1,2017-05-31,0.1627,Medio,0,2026-08-25
27627,37,Mendoza,1857.28,1,1032.95,0.5559,0.364,0,2017-02-05,0.1183,Bajo,0,2026-08-25
27628,40,CABA,529.21,0,145.08,0.2736,0.797,1,2016-10-22,0.2702,Medio,1,2026-08-25
27629,58,GBA Sur,1901.51,0,554.68,0.2916,0.386,0,2009-09-09,0.0921,Bajo,0,2026-08-25
27630,33,GBA Sur,934.83,3,225.18,0.2406,0.7618,2,2022-10-30,0.3106,Medio,0,2026-08-25
27631,29,GBA Norte,661.87,2,757.86,1.1433,0.5594,1,2021-05-13,0.3837,Alto,0,2026-08-25
27632,19,GBA Norte,530.88,2,75.42,0.1418,0.5854,1,2014-05-09,0.1826,Medio,0,2026-08-25
27633,33,GBA Norte,1085.86,2,883.88,0.8132,0.6644,1,2012-01-06,0.3284,Medio,1,2026-08-25
27634,23,GBA Norte,702.09,4,250.28,0.356,0.3258,1,2012-07-25,0.1467,Bajo,0,2026-08-25
27635,51,Cordoba,1068.78,2,83.25,0.0778,0.2965,0,2016-07-27,0.0723,Bajo,0,2026-08-25
27636,38,Mendoza,980.58,1,302.85,0.3085,0.6674,2,2013-05-13,0.2882,Medio,0,2026-08-25
27637,51,Tucuman,1175.6,4,458.15,0.3894,0.3725,1,2020-04-11,0.1495,Bajo,0,2026-08-25
27638,57,GBA Oeste,1499.24,2,710.96,0.4739,0.1262,1,2013-08-01,0.1049,Bajo,0,2026-08-25
27639,29,GBA Sur,1668.8,1,643.21,0.3852,0.3837,1,2013-07-09,0.1449,Bajo,0,2026-08-25
27640,35,Tucuman,1675.59,1,121.04,0.0722,0.4496,0,2020-02-28,0.0865,Bajo,0,2026-08-25
27641,55,Santa Fe,2074.05,2,243.74,0.1175,0.1402,1,2010-08-18,0.0695,Bajo,0,2026-08-25
27642,42,GBA Sur,887.24,2,439.3,0.4946,0.1005,3,2020-10-27,0.2042,Medio,1,2026-08-25
27643,46,GBA Sur,737.36,5,212.7,0.2881,0.4186,0,2021-07-25,0.1144,Bajo,1,2026-08-25
27644,52,CABA,999.97,3,402.5,0.4021,0.3643,1,2014-12-16,0.1527,Medio,0,2026-08-25
27645,50,GBA Norte,833.63,5,137.76,0.1651,0.6725,0,2022-02-06,0.1489,Bajo,0,2026-08-25
27646,44,Tucuman,571.6,4,389.18,0.6797,0.5371,2,2015-01-06,0.3373,Medio,0,2026-08-25
27647,56,Santa Fe,944.65,2,334.0,0.3532,0.2345,1,2012-03-30,0.1195,Bajo,0,2026-08-25
27648,39,GBA Sur,1354.95,2,31.19,0.023,0.0929,1,2020-02-22,0.0654,Bajo,0,2026-08-25
27649,46,Cordoba,1762.85,1,2534.59,1.437,0.4511,5,2013-06-12,0.7052,Muy Alto,1,2026-08-25
27650,37,CABA,935.88,5,573.78,0.6124,0.2933,0,2019-11-11,0.1261,Bajo,0,2026-08-25
27651,52,Tucuman,1683.46,3,1642.69,0.9752,0.1945,1,2023-08-21,0.1837,Medio,0,2026-08-25
27652,31,GBA Oeste,956.22,0,192.82,0.2014,0.7182,4,2020-12-21,0.4452,Alto,1,2026-08-25
27653,19,Santa Fe,277.88,2,68.41,0.2453,0.4326,0,2021-11-28,0.1222,Bajo,1,2026-08-25
27654,47,Cordoba,572.6,2,116.97,0.2039,0.3811,1,2022-12-22,0.1379,Bajo,1,2026-08-25
27655,27,Cordoba,1140.92,2,1002.49,0.8779,0.3015,2,2023-09-16,0.2789,Medio,0,2026-08-25
27656,26,GBA Oeste,396.45,2,138.14,0.3476,0.0671,0,2014-08-17,0.0729,Bajo,0,2026-08-25
27657,55,CABA,610.31,2,442.83,0.7244,0.5179,0,2011-09-16,0.2014,Medio,0,2026-08-25
27658,51,GBA Oeste,552.5,0,216.79,0.3917,0.3254,0,2010-02-18,0.1113,Bajo,0,2026-08-25
27659,35,Tucuman,879.34,1,428.83,0.4871,0.3213,0,2019-12-20,0.1179,Bajo,0,2026-08-25
27660,18,CABA,1014.57,2,237.47,0.2338,0.2401,2,2010-08-25,0.1492,Bajo,0,2026-08-25
27661,46,GBA Sur,495.31,3,689.37,1.389,0.5864,1,2014-10-11,0.4633,Alto,0,2026-08-25
27662,47,Mendoza,1430.35,2,675.74,0.4721,0.2531,3,2018-11-06,0.2321,Medio,0,2026-08-25
27663,46,Cordoba,1017.26,2,96.64,0.0949,0.6059,0,2013-08-08,0.1231,Bajo,0,2026-08-25
27664,45,CABA,573.11,2,334.71,0.583,0.1919,1,2011-12-01,0.1475,Bajo,0,2026-08-25
27665,37,CABA,994.39,1,110.79,0.1113,0.6637,0,2022-02-21,0.1384,Bajo,0,2026-08-25
27666,35,GBA Sur,685.03,2,66.21,0.0965,0.5268,0,2013-09-15,0.1147,Bajo,0,2026-08-25
27667,26,GBA Norte,644.66,0,277.4,0.4296,0.1517,0,2012-04-11,0.0881,Bajo,0,2026-08-25
27668,31,CABA,529.9,1,195.28,0.3678,0.7168,0,2015-01-22,0.2017,Medio,0,2026-08-25
27669,43,Mendoza,992.55,3,132.09,0.1329,0.4041,0,2021-01-05,0.0929,Bajo,0,2026-08-25
27670,44,Santa Fe,898.28,1,515.79,0.5736,0.6135,2,2009-07-28,0.331,Medio,0,2026-08-25
27671,49,GBA Sur,914.45,5,1616.92,1.7663,0.742,1,2013-03-07,0.6183,Muy Alto,1,2026-08-25
27672,23,CABA,865.14,1,113.41,0.1309,0.2452,0,2011-06-25,0.074,Bajo,0,2026-08-25
27673,20,CABA,1021.0,2,799.38,0.7822,0.6241,0,2022-01-22,0.2406,Medio,0,2026-08-25
27674,35,CABA,882.71,3,225.04,0.2547,0.4783,1,2020-09-04,0.163,Medio,0,2026-08-25
27675,27,GBA Norte,369.4,2,266.22,0.7187,0.6118,1,2015-08-13,0.3099,Medio,1,2026-08-25
27676,42,GBA Norte,974.96,1,988.49,1.0128,0.5012,2,2010-08-02,0.3937,Alto,1,2026-08-25
27677,24,GBA Norte,578.93,0,420.81,0.7256,0.2103,3,2023-01-29,0.3007,Medio,0,2026-08-25
27678,54,GBA Norte,1722.73,1,251.25,0.1458,0.7415,1,2021-12-24,0.1935,Medio,0,2026-08-25
27679,30,CABA,1162.7,4,1467.02,1.2607,0.4007,0,2010-05-26,0.258,Medio,1,2026-08-25
27680,59,CABA,1639.71,0,3230.58,1.969,0.4317,2,2020-04-16,0.5934,Alto,0,2026-08-25
27681,46,Tucuman,796.94,2,103.06,0.1292,0.5376,1,2015-08-30,0.159,Medio,0,2026-08-25
27682,27,CABA,1442.03,2,633.78,0.4392,0.4761,1,2010-11-18,0.1805,Medio,0,2026-08-25
27683,65,CABA,702.3,5,240.61,0.3421,0.0468,2,2012-04-09,0.1224,Bajo,0,2026-08-25
27684,43,CABA,991.25,0,776.8,0.7829,0.0985,0,2021-06-02,0.1078,Bajo,0,2026-08-25
27685,41,GBA Sur,663.1,1,81.68,0.123,0.1405,1,2021-01-12,0.0861,Bajo,1,2026-08-25
27686,39,Tucuman,1296.91,7,349.0,0.2689,0.6708,2,2013-12-17,0.2709,Medio,1,2026-08-25
27687,45,Cordoba,2237.39,3,690.13,0.3083,0.493,2,2020-08-09,0.1956,Medio,0,2026-08-25
27688,46,Tucuman,1184.76,1,288.75,0.2435,0.2959,1,2011-05-22,0.1158,Bajo,0,2026-08-25
27689,29,GBA Norte,470.44,0,399.91,0.8483,0.0938,1,2021-06-02,0.1669,Medio,0,2026-08-25
27690,37,Santa Fe,718.2,2,125.38,0.1743,0.782,0,2016-09-09,0.1816,Medio,0,2026-08-25
27691,41,CABA,4249.85,3,2851.83,0.6709,0.4401,2,2016-03-31,0.1965,Medio,0,2026-08-25
27692,46,GBA Oeste,1469.17,2,72.49,0.0493,0.4621,2,2012-03-05,0.1624,Medio,1,2026-08-25
27693,47,Santa Fe,728.02,3,159.62,0.219,0.6711,2,2021-07-28,0.2754,Medio,1,2026-08-25
27694,41,CABA,1518.97,2,623.79,0.4104,0.1815,2,2021-01-22,0.148,Bajo,0,2026-08-25
27695,33,GBA Sur,1018.37,5,884.67,0.8679,0.4764,3,2022-08-06,0.4296,Alto,0,2026-08-25
27696,32,GBA Norte,3405.24,2,513.29,0.1507,0.242,0,2016-12-22,0.0521,Bajo,0,2026-08-25
27697,25,GBA Sur,961.35,2,301.91,0.3137,0.5732,0,2012-03-09,0.1478,Bajo,0,2026-08-25
27698,47,CABA,909.06,2,23.63,0.026,0.3754,2,2019-08-07,0.1494,Bajo,0,2026-08-25
27699,32,Santa Fe,925.21,4,108.51,0.1172,0.5127,0,2020-11-17,0.1112,Bajo,0,2026-08-25
27700,37,CABA,818.05,0,87.18,0.1064,0.5623,2,2017-12-03,0.2158,Medio,1,2026-08-25
27701,42,CABA,726.17,3,60.16,0.0827,0.0833,1,2019-12-26,0.0745,Bajo,0,2026-08-25
27702,40,CABA,601.54,2,221.56,0.3677,0.5718,0,2013-05-09,0.1602,Medio,0,2026-08-25
27703,39,Santa Fe,793.06,3,257.31,0.324,0.6286,1,2009-02-20,0.2176,Medio,0,2026-08-25
27704,29,CABA,1367.78,3,799.81,0.5843,0.4973,2,2014-04-19,0.2776,Medio,0,2026-08-25
27705,43,Santa Fe,892.67,1,2655.79,2.9718,0.3588,4,2021-04-06,0.8983,Muy Alto,1,2026-08-25
27706,36,GBA Oeste,747.48,5,189.59,0.2533,0.9117,2,2015-11-28,0.3803,Alto,1,2026-08-25
27707,38,CABA,544.44,2,55.36,0.1015,0.3808,0,2015-10-13,0.0926,Bajo,0,2026-08-25
27708,53,Cordoba,1421.78,1,309.46,0.2175,0.7239,0,2016-08-08,0.1566,Medio,0,2026-08-25
27709,46,Tucuman,2127.12,1,219.21,0.103,0.2403,1,2017-10-09,0.081,Bajo,0,2026-08-25
27710,33,Mendoza,649.9,0,174.28,0.2678,0.1556,0,2023-11-15,0.0747,Bajo,0,2026-08-25
27711,38,CABA,735.3,2,206.6,0.2806,0.5056,2,2017-02-12,0.2334,Medio,0,2026-08-25
27712,59,GBA Norte,732.57,4,105.63,0.144,0.5334,0,2016-06-06,0.1181,Bajo,0,2026-08-25
27713,36,Mendoza,1429.03,3,330.95,0.2314,0.5225,0,2010-12-23,0.1176,Bajo,0,2026-08-25
27714,40,GBA Norte,1605.3,6,452.63,0.2818,0.4596,2,2014-07-02,0.1973,Medio,0,2026-08-25
27715,47,GBA Oeste,1088.99,3,89.09,0.0817,0.3395,3,2018-08-19,0.1948,Medio,0,2026-08-25
27716,42,Tucuman,593.46,2,71.79,0.1208,0.784,2,2012-03-17,0.3001,Medio,0,2026-08-25
27717,35,GBA Sur,1163.37,3,749.53,0.6437,0.4527,2,2011-04-14,0.2796,Medio,0,2026-08-25
27718,31,Tucuman,1065.26,4,294.69,0.2764,0.4291,0,2018-09-05,0.1116,Bajo,0,2026-08-25
27719,39,GBA Norte,1148.87,1,758.78,0.6599,0.5879,0,2010-06-15,0.1998,Medio,0,2026-08-25
27720,47,CABA,650.6,0,40.22,0.0617,0.3057,0,2016-08-21,0.0768,Bajo,0,2026-08-25
27721,55,CABA,664.85,6,1797.42,2.6994,0.2264,3,2021-09-14,0.7879,Muy Alto,1,2026-08-25
27722,22,GBA Oeste,416.24,4,508.37,1.2184,0.6656,0,2016-10-29,0.3761,Alto,0,2026-08-25
27723,61,CABA,1775.7,2,1087.06,0.6118,0.7775,4,2023-10-15,0.5461,Alto,0,2026-08-25
27724,36,Santa Fe,1701.5,2,559.83,0.3288,0.4331,0,2013-04-28,0.1081,Bajo,0,2026-08-25
27725,51,Mendoza,533.23,3,231.31,0.433,0.1708,1,2012-12-07,0.1238,Bajo,0,2026-08-25
27726,31,Cordoba,656.76,3,104.92,0.1595,0.2392,0,2011-03-22,0.077,Bajo,0,2026-08-25
27727,20,GBA Norte,614.29,2,213.87,0.3476,0.6984,0,2014-08-14,0.1927,Medio,0,2026-08-25
27728,24,GBA Sur,1443.95,3,508.08,0.3516,0.5059,1,2009-01-27,0.1746,Medio,1,2026-08-25
27729,36,Mendoza,1013.13,1,99.21,0.0978,0.4765,0,2012-03-27,0.1013,Bajo,0,2026-08-25
27730,46,GBA Sur,2060.73,5,199.16,0.0966,0.1304,1,2017-06-24,0.0676,Bajo,0,2026-08-25
27731,40,GBA Norte,867.09,2,500.38,0.5764,0.2348,2,2021-09-16,0.2021,Medio,0,2026-08-25
27732,36,GBA Norte,533.22,1,159.49,0.2985,0.2399,0,2016-11-26,0.0898,Bajo,0,2026-08-25
27733,53,GBA Norte,763.66,4,71.8,0.0939,0.1945,1,2021-11-21,0.0891,Bajo,0,2026-08-25
27734,40,GBA Norte,659.74,3,302.79,0.4583,0.1647,2,2015-03-30,0.1682,Medio,0,2026-08-25
27735,43,GBA Sur,1624.8,1,573.17,0.3525,0.3582,0,2012-03-04,0.0985,Bajo,0,2026-08-25
27736,77,Santa Fe,2592.92,4,431.88,0.1665,0.5887,1,2019-08-25,0.1379,Bajo,0,2026-08-25
27737,39,GBA Oeste,1235.65,3,727.38,0.5882,0.5209,2,2019-05-27,0.2891,Medio,0,2026-08-25
27738,31,CABA,688.04,3,79.32,0.1151,0.3259,0,2019-06-03,0.0846,Bajo,0,2026-08-25
